,dex_id,name,spe,spd,spa,dfn,atk,hp,type_1,type_2,move_list,gen,smogon_format,is_final_evo,abilities,moveset,ideal_ability,ideal_item,ideal_nature,total_stats,is_BL,tier,dam_moves,cover_bug,cover_dark,cover_dragon,cover_electric,cover_fairy,cover_fighting,cover_fire,cover_flying,cover_ghost,cover_grass,cover_ground,cover_ice,cover_normal,cover_poison,cover_psychic,cover_rock,cover_steel,cover_water,cover_total,types,is_bug,is_dark,is_dragon,is_electric,is_fairy,is_fighting,is_fire,is_flying,is_ghost,is_grass,is_ground,is_ice,is_normal,is_poison,is_psychic,is_rock,is_steel,is_water,move_count,special_move_count,physical_move_count,status_move_count,special_moveset,physical_moveset,status_moveset,set_cover_bug,set_cover_dark,set_cover_dragon,set_cover_electric,set_cover_fairy,set_cover_fighting,set_cover_fire,set_cover_flying,set_cover_ghost,set_cover_grass,set_cover_ground,set_cover_ice,set_cover_normal,set_cover_poison,set_cover_psychic,set_cover_rock,set_cover_steel,set_cover_water
405,409.0,rampardos,58.0,50.0,65.0,60.0,165.0,97.0,rock,,"['fire-punch', 'thunder-punch', 'swords-dance', 'cut', 'headbutt', 'take-down', 'leer', 'roar', 'flamethrower', 'surf', 'ice-beam', 'blizzard', 'hyper-beam', 'strength', 'thunderbolt', 'thunder', 'earthquake', 'dig', 'toxic', 'screech', 'double-team', 'focus-energy', 'fire-blast', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'spite', 'protect', 'scary-face', 'mud-slap', 'outrage', 'sandstorm', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pain-split', 'pursuit', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'ancient-power', 'rock-smash', 'whirlpool', 'uproar', 'facade', 'focus-punch', 'superpower', 'brick-break', 'endeavor', 'secret-power', 'rock-tomb', 'shock-wave', 'natural-gift', 'payback', 'assurance', 'fling', 'rock-polish', 'dragon-pulse', 'focus-blast', 'earth-power', 'giga-impact', 'avalanche', 'zen-headbutt', 'rock-climb', 'iron-head', 'stone-edge', 'captivate', 'stealth-rock', 'head-smash', 'smack-down', 'round', 'chip-away', 'incinerate', 'bulldoze', 'dragon-tail', 'confide', 'power-up-punch']",4.0,limbo,True,"['mold-breaker', 'sheer-force']","['head-smash', 'rock-slide', 'superpower', 'pursuit', 'zen-headbutt']",['sheer-force'],['choice-scarf'],['jolly'],495.0,False,limbo,"['rock', 'rock', 'fighting', 'dark', 'psychic']",False,True,True,True,False,True,True,False,False,False,True,True,True,False,True,True,True,True,12,['rock'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,83,20,39,24,0,5,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
406,410.0,shieldon,30.0,88.0,42.0,118.0,42.0,30.0,steel,rock,"['headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'roar', 'flamethrower', 'ice-beam', 'blizzard', 'counter', 'strength', 'thunderbolt', 'thunder', 'earthquake', 'fissure', 'dig', 'toxic', 'screech', 'double-team', 'focus-energy', 'fire-blast', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'protect', 'scary-face', 'mud-slap', 'sandstorm', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'ancient-power', 'rock-smash', 'torment', 'facade', 'taunt', 'secret-power', 'rock-tomb', 'metal-sound', 'iron-defense', 'rock-blast', 'shock-wave', 'natural-gift', 'metal-burst', 'magnet-rise', 'rock-polish', 'earth-power', 'flash-cannon', 'iron-head', 'stone-edge', 'captivate', 'stealth-rock', 'wide-guard', 'guard-split', 'smack-down', 'heavy-slam', 'round', 'incinerate', 'bulldoze', 'confide']",4.0,lc,False,"['soundproof', 'sturdy']","['metal-burst', 'stealth-rock', 'rock-blast', 'endure', 'protect']",['sturdy'],['berry-juice'],['adamant'],350.0,False,lc,"['steel', 'rock']",False,False,False,True,False,True,True,False,False,False,True,True,True,False,False,True,True,False,8,"['steel', 'rock']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,69,15,26,28,0,2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
407,411.0,bastiodon,30.0,138.0,47.0,168.0,52.0,60.0,steel,rock,"['headbutt', 'tackle', 'take-down', 'roar', 'flamethrower', 'ice-beam', 'blizzard', 'hyper-beam', 'strength', 'thunderbolt', 'thunder', 'earthquake', 'dig', 'toxic', 'double-team', 'fire-blast', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'mud-slap', 'outrage', 'sandstorm', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'ancient-power', 'rock-smash', 'torment', 'facade', 'taunt', 'magic-coat', 'secret-power', 'rock-tomb', 'metal-sound', 'iron-defense', 'block', 'shock-wave', 'natural-gift', 'metal-burst', 'magnet-rise', 'rock-polish', 'earth-power', 'giga-impact', 'avalanche', 'flash-cannon', 'iron-head', 'stone-edge', 'captivate', 'stealth-rock', 'smack-down', 'heavy-slam', 'round', 'incinerate', 'bulldoze', 'confide']",4.0,limbo,True,"['soundproof', 'sturdy']","['stealth-rock', 'rock-slide', 'metal-burst', 'metal-burst', 'magic-coat', 'roar', 'toxic']",['sturdy'],['leftovers'],['careful'],495.0,False,limbo,"['rock', 'steel', 'steel']",False,False,True,True,False,True,True,False,False,False,True,True,True,False,False,True,True,False,9,"['steel', 'rock']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,64,16,24,24,0,3,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
408,412.0,burmy,36.0,45.0,29.0,45.0,29.0,40.0,bug,,"['tackle', 'string-shot', 'snore', 'protect', 'hidden-power', 'bug-bite', 'electroweb']",4.0,lc,False,"['overcoat', 'shed-skin']",,,,,224.0,False,lc,[],True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,['bug'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,3,2,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
409,414.0,mothim,66.0,50.0,94.0,50.0,94.0,70.0,flying,bug,"['gust', 'tackle', 'psybeam', 'hyper-beam', 'solar-beam', 'poison-powder', 'string-shot', 'toxic', 'confusion', 'psychic', 'double-team', 'swift', 'dream-eater', 'flash', 'rest', 'substitute', 'thief', 'snore', 'protect', 'mud-slap', 'giga-drain', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'facade', 'skill-swap', 'secret-power', 'camouflage', 'air-cutter', 'silver-wind', 'signal-beam', 'aerial-ace', 'roost', 'natural-gift', 'tailwind', 'u-turn', 'air-slash', 'bug-buzz', 'energy-ball', 'giga-impact', 'defog', 'captivate', 'bug-bite', 'ominous-wind', 'venoshock', 'quiver-dance', 'round', 'acrobatics', 'struggle-bug', 'electroweb', 'confide', 'infestation', 'lunge']",4.0,limbo,True,"['swarm', 'tinted-lens']","['bug-buzz', 'air-slash', 'u-turn', 'energy-ball']",['tinted-lens'],['choice-specs'],['rash'],424.0,False,limbo,"['bug', 'flying', 'bug', 'grass']",True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,11,"['flying', 'bug']",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,63,26,13,24,3,1,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
410,415.0,combee,70.0,42.0,30.0,42.0,30.0,30.0,flying,bug,"['gust', 'string-shot', 'swift', 'snore', 'mud-slap', 'sweet-scent', 'endeavor', 'air-cutter', 'tailwind', 'bug-buzz', 'bug-bite', 'ominous-wind']",4.0,lc,False,"['honey-gather', 'hustle']",,,,,244.0,False,lc,[],True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,5,"['flying', 'bug']",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,12,7,2,3,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
411,416.0,vespiquen,40.0,102.0,80.0,102.0,80.0,70.0,flying,bug,"['cut', 'gust', 'poison-sting', 'hyper-beam', 'string-shot', 'toxic', 'double-team', 'confuse-ray', 'swift', 'flash', 'fury-swipes', 'rest', 'slash', 'substitute', 'thief', 'snore', 'protect', 'sludge-bomb', 'mud-slap', 'destiny-bond', 'endure', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'pursuit', 'sweet-scent', 'hidden-power', 'rain-dance', 'sunny-day', 'facade', 'endeavor', 'secret-power', 'air-cutter', 'silver-wind', 'signal-beam', 'aerial-ace', 'roost', 'natural-gift', 'tailwind', 'u-turn', 'fling', 'air-slash', 'x-scissor', 'power-gem', 'giga-impact', 'defog', 'captivate', 'bug-bite', 'attack-order', 'defend-order', 'heal-order', 'ominous-wind', 'hone-claws', 'venoshock', 'round', 'quash', 'acrobatics', 'struggle-bug', 'fell-stinger', 'confide', 'infestation']",4.0,limbo,True,"['pressure', 'unnerve']","['substitute', 'toxic', 'roost', 'air-slash', 'bug-buzz']",['pressure'],['leftovers'],['bold'],474.0,False,limbo,"['flying', 'bug']",True,True,False,False,False,False,False,True,True,False,True,False,True,True,False,True,False,False,8,"['flying', 'bug']",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,64,17,22,25,2,0,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
412,417.0,pachirisu,95.0,90.0,45.0,70.0,45.0,60.0,electric,,"['thunder-punch', 'cut', 'headbutt', 'tail-whip', 'bite', 'growl', 'thunderbolt', 'thunder-wave', 'thunder', 'dig', 'toxic', 'quick-attack', 'double-team', 'defense-curl', 'light-screen', 'bide', 'swift', 'flash', 'rest', 'hyper-fang', 'super-fang', 'substitute', 'snore', 'flail', 'protect', 'sweet-kiss', 'mud-slap', 'endure', 'charm', 'rollout', 'swagger', 'spark', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'rain-dance', 'uproar', 'flatter', 'facade', 'follow-me', 'charge', 'helping-hand', 'secret-power', 'fake-tears', 'covet', 'shock-wave', 'natural-gift', 'u-turn', 'fling', 'last-resort', 'magnet-rise', 'seed-bomb', 'discharge', 'gunk-shot', 'captivate', 'grass-knot', 'charge-beam', 'electro-ball', 'round', 'echoed-voice', 'bestow', 'volt-switch', 'electroweb', 'ion-deluge', 'confide', 'baby-doll-eyes', 'nuzzle']",4.0,limbo,True,"['pickup', 'run-away', 'volt-absorb']","['nuzzle', 'toxic', 'u-turn', 'super-fang']",['volt-absorb'],['leftovers'],['impish'],405.0,False,limbo,"['electric', 'bug', 'normal']",True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False,9,['electric'],False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70,16,25,29,0,3,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
413,418.0,buizel,85.0,30.0,60.0,35.0,65.0,55.0,water,,"['double-slap', 'ice-punch', 'razor-wind', 'headbutt', 'growl', 'sonic-boom', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'strength', 'dig', 'toxic', 'agility', 'quick-attack', 'double-team', 'waterfall', 'swift', 'fury-swipes', 'rest', 'slash', 'substitute', 'snore', 'protect', 'mud-slap', 'icy-wind', 'endure', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'baton-pass', 'pursuit', 'iron-tail', 'hidden-power', 'rain-dance', 'rock-smash', 'whirlpool', 'hail', 'facade', 'focus-punch', 'helping-hand', 'brick-break', 'secret-power', 'dive', 'odor-sleuth', 'rock-tomb', 'bulk-up', 'water-sport', 'water-pulse', 'brine', 'natural-gift', 'me-first', 'aqua-ring', 'aqua-tail', 'switcheroo', 'captivate', 'aqua-jet', 'double-hit', 'soak', 'round', 'echoed-voice', 'scald', 'tail-slap', 'confide', 'power-up-punch']",4.0,lc,False,"['swift-swim', 'water-veil']","['blizzard', 'scald', 'hidden-power-fire', 'aqua-jet']",['water-veil'],"['icium-z', 'life-orb']",['naive'],330.0,False,lc,"['ice', 'water', 'water']",True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,True,True,True,9,['water'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,69,18,27,24,2,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
414,419.0,floatzel,115.0,50.0,85.0,55.0,105.0,85.0,water,,"['ice-punch', 'razor-wind', 'headbutt', 'growl', 'roar', 'sonic-boom', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'hyper-beam', 'low-kick', 'strength', 'dig', 'toxic', 'agility', 'quick-attack', 'double-team', 'waterfall', 'swift', 'rest', 'substitute', 'snore', 'protect', 'mud-slap', 'icy-wind', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pursuit', 'iron-tail', 'hidden-power', 'rain-dance', 'crunch', 'rock-smash', 'whirlpool', 'hail', 'torment', 'facade', 'focus-punch', 'taunt', 'brick-break', 'secret-power', 'dive', 'rock-tomb', 'bulk-up', 'water-sport', 'water-pulse', 'brine', 'natural-gift', 'payback', 'aqua-tail', 'focus-blast', 'giga-impact', 'ice-fang', 'captivate', 'aqua-jet', 'double-hit', 'round', 'echoed-voice', 'scald', 'confide', 'power-up-punch']",4.0,limbo,True,"['swift-swim', 'water-veil']","['hydro-pump', 'ice-beam', 'focus-blast', 'taunt', 'hidden-power-grass']",['swift-swim'],['life-orb'],['timid'],495.0,False,limbo,"['water', 'ice', 'fighting']",False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,True,True,True,8,['water'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,67,20,27,20,3,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
415,420.0,cherubi,35.0,53.0,62.0,45.0,35.0,45.0,grass,,"['swords-dance', 'tackle', 'take-down', 'leech-seed', 'growth', 'razor-leaf', 'solar-beam', 'toxic', 'double-team', 'defense-curl', 'flash', 'rest', 'substitute', 'snore', 'protect', 'giga-drain', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'sweet-scent', 'morning-sun', 'synthesis', 'hidden-power', 'sunny-day', 'facade', 'nature-power', 'helping-hand', 'secret-power', 'weather-ball', 'aromatherapy', 'grass-whistle', 'tickle', 'bullet-seed', 'magical-leaf', 'healing-wish', 'natural-gift', 'lucky-chant', 'worry-seed', 'seed-bomb', 'energy-ball', 'captivate', 'grass-knot', 'round', 'heal-pulse', 'petal-blizzard', 'flower-shield', 'grassy-terrain', 'confide', 'dazzling-gleam']",4.0,lc,False,['chlorophyll'],"['solar-beam', 'weather-ball', 'sunny-day', 'healing-wish']",['chlorophyll'],['eviolite'],['modest'],275.0,False,lc,"['grass', 'normal']",False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,4,['grass'],False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,54,10,12,32,2,0,2,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
416,421.0,cherrim,85.0,78.0,87.0,70.0,60.0,70.0,grass,,"['swords-dance', 'tackle', 'take-down', 'hyper-beam', 'leech-seed', 'growth', 'solar-beam', 'petal-dance', 'toxic', 'double-team', 'flash', 'rest', 'substitute', 'snore', 'protect', 'giga-drain', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'morning-sun', 'synthesis', 'hidden-power', 'sunny-day', 'facade', 'nature-power', 'helping-hand', 'secret-power', 'bullet-seed', 'magical-leaf', 'natural-gift', 'lucky-chant', 'worry-seed', 'seed-bomb', 'energy-ball', 'giga-impact', 'captivate', 'grass-knot', 'round', 'petal-blizzard', 'confide', 'dazzling-gleam']",4.0,limbo,True,['flower-gift'],"['sunny-day', 'swords-dance', 'petal-blizzard', 'return', 'healing-wish']",['flower-gift'],['firium-z'],['jolly'],450.0,False,limbo,"['grass', 'normal']",False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,4,['grass'],False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,46,11,12,23,0,2,3,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
417,422.0,shellos,34.0,62.0,57.0,48.0,48.0,76.0,water,,"['headbutt', 'body-slam', 'mist', 'surf', 'ice-beam', 'blizzard', 'counter', 'string-shot', 'fissure', 'toxic', 'double-team', 'recover', 'harden', 'sludge', 'amnesia', 'acid-armor', 'rest', 'substitute', 'snore', 'curse', 'protect', 'mud-slap', 'icy-wind', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pain-split', 'hidden-power', 'rain-dance', 'mirror-coat', 'ancient-power', 'whirlpool', 'stockpile', 'spit-up', 'swallow', 'hail', 'memento', 'facade', 'yawn', 'secret-power', 'dive', 'mud-sport', 'muddy-water', 'water-pulse', 'brine', 'natural-gift', 'trump-card', 'earth-power', 'mud-bomb', 'captivate', 'round', 'clear-smog', 'scald', 'confide', 'infestation']",4.0,lc,False,"['sand-force', 'sticky-hold', 'storm-drain']","['scald', 'recover', 'earth-power', 'ice-beam', 'clear-smog', 'toxic']",['sticky-hold'],['eviolite'],['bold'],325.0,False,lc,"['water', 'ground', 'ice', 'poison']",True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True,False,True,9,['water'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,58,22,10,26,4,0,2,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True
418,423.0,gastrodon,39.0,82.0,92.0,68.0,83.0,111.0,ground,water,"['headbutt', 'body-slam', 'surf', 'ice-beam', 'blizzard', 'hyper-beam', 'strength', 'string-shot', 'earthquake', 'dig', 'toxic', 'double-team', 'recover', 'harden', 'waterfall', 'flash', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'sludge-bomb', 'mud-slap', 'icy-wind', 'sandstorm', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pain-split', 'hidden-power', 'rain-dance', 'ancient-power', 'rock-smash', 'whirlpool', 'hail', 'facade', 'secret-power', 'dive', 'mud-sport', 'rock-tomb', 'muddy-water', 'block', 'water-pulse', 'brine', 'natural-gift', 'earth-power', 'giga-impact', 'mud-bomb', 'stone-edge', 'captivate', 'sludge-wave', 'round', 'scald', 'bulldoze', 'confide', 'infestation']",4.0,pu,True,"['sand-force', 'sticky-hold', 'storm-drain']","['scald', 'recover', 'toxic', 'earthquake']",['storm-drain'],['leftovers'],['sassy'],475.0,False,pu,"['water', 'ground']",True,False,False,False,False,True,False,False,False,False,True,True,True,True,False,True,False,True,8,"['ground', 'water']",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,59,20,18,21,1,1,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
419,424.0,ambipom,115.0,66.0,60.0,66.0,100.0,75.0,normal,,"['fire-punch', 'ice-punch', 'thunder-punch', 'scratch', 'cut', 'sand-attack', 'headbutt', 'tail-whip', 'hyper-beam', 'low-kick', 'strength', 'solar-beam', 'thunderbolt', 'thunder-wave', 'thunder', 'dig', 'toxic', 'agility', 'screech', 'double-team', 'swift', 'dream-eater', 'fury-swipes', 'rest', 'substitute', 'thief', 'snore', 'spite', 'protect', 'mud-slap', 'endure', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'baton-pass', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'shadow-ball', 'rock-smash', 'uproar', 'facade', 'focus-punch', 'taunt', 'role-play', 'brick-break', 'knock-off', 'snatch', 'secret-power', 'astonish', 'tickle', 'aerial-ace', 'bounce', 'covet', 'shock-wave', 'water-pulse', 'natural-gift', 'u-turn', 'payback', 'fling', 'last-resort', 'seed-bomb', 'giga-impact', 'nasty-plot', 'shadow-claw', 'gunk-shot', 'captivate', 'grass-knot', 'double-hit', 'hone-claws', 'low-sweep', 'foul-play', 'round', 'acrobatics', 'retaliate', 'work-up', 'dual-chop', 'confide', 'power-up-punch']",4.0,nu,True,"['pickup', 'skill-link', 'technician']","['fake-out', 'return', 'low-kick', 'pursuit', 'u-turn']",['technician'],['life-orb'],['jolly'],482.0,False,nu,"['normal', 'normal', 'fighting', 'dark', 'bug']",True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,16,['normal'],False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,83,15,41,27,0,5,0,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
420,425.0,drifloon,70.0,44.0,60.0,34.0,50.0,90.0,flying,ghost,"['cut', 'gust', 'bind', 'body-slam', 'disable', 'thunderbolt', 'thunder-wave', 'thunder', 'toxic', 'psychic', 'hypnosis', 'double-team', 'minimize', 'haze', 'focus-energy', 'swift', 'constrict', 'amnesia', 'dream-eater', 'flash', 'explosion', 'rest', 'substitute', 'thief', 'snore', 'spite', 'protect', 'mud-slap', 'destiny-bond', 'icy-wind', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pain-split', 'baton-pass', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'stockpile', 'spit-up', 'swallow', 'will-o-wisp', 'memento', 'facade', 'trick', 'magic-coat', 'recycle', 'knock-off', 'skill-swap', 'secret-power', 'astonish', 'weather-ball', 'air-cutter', 'silver-wind', 'calm-mind', 'shock-wave', 'gyro-ball', 'natural-gift', 'tailwind', 'payback', 'embargo', 'sucker-punch', 'defog', 'captivate', 'charge-beam', 'ominous-wind', 'telekinesis', 'round', 'clear-smog', 'hex', 'acrobatics', 'confide']",4.0,limbo,False,"['aftermath', 'flare-boost', 'unburden']",,,,,348.0,False,limbo,[],True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,True,True,False,12,"['flying', 'ghost']",False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,78,21,18,39,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
421,426.0,drifblim,80.0,54.0,90.0,44.0,80.0,150.0,flying,ghost,"['cut', 'gust', 'fly', 'bind', 'hyper-beam', 'thunderbolt', 'thunder-wave', 'thunder', 'toxic', 'psychic', 'double-team', 'minimize', 'focus-energy', 'swift', 'constrict', 'amnesia', 'dream-eater', 'flash', 'explosion', 'rest', 'substitute', 'thief', 'snore', 'spite', 'protect', 'mud-slap', 'icy-wind', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pain-split', 'baton-pass', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'stockpile', 'spit-up', 'swallow', 'will-o-wisp', 'facade', 'trick', 'magic-coat', 'recycle', 'knock-off', 'skill-swap', 'secret-power', 'astonish', 'air-cutter', 'silver-wind', 'calm-mind', 'shock-wave', 'gyro-ball', 'natural-gift', 'tailwind', 'payback', 'embargo', 'sucker-punch', 'giga-impact', 'defog', 'captivate', 'charge-beam', 'ominous-wind', 'telekinesis', 'round', 'hex', 'acrobatics', 'phantom-force', 'confide']",4.0,limbo,True,"['aftermath', 'flare-boost', 'unburden']","['substitute', 'calm-mind', 'shadow-ball', 'hidden-power-fighting']",['unburden'],['sitrus-berry'],"['modest', 'timid']",498.0,False,limbo,['ghost'],True,True,False,True,False,False,False,True,True,False,True,True,True,False,True,True,True,False,11,"['flying', 'ghost']",False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,74,20,20,34,1,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
422,427.0,buneary,85.0,56.0,44.0,44.0,66.0,55.0,normal,,"['pound', 'fire-punch', 'ice-punch', 'thunder-punch', 'cut', 'jump-kick', 'headbutt', 'ice-beam', 'low-kick', 'solar-beam', 'thunderbolt', 'thunder-wave', 'dig', 'toxic', 'agility', 'quick-attack', 'double-team', 'defense-curl', 'swift', 'dizzy-punch', 'splash', 'rest', 'substitute', 'snore', 'flail', 'protect', 'sweet-kiss', 'mud-slap', 'foresight', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'heal-bell', 'return', 'frustration', 'baton-pass', 'encore', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'shadow-ball', 'rock-smash', 'fake-out', 'uproar', 'facade', 'focus-punch', 'helping-hand', 'magic-coat', 'endeavor', 'secret-power', 'teeter-dance', 'mud-sport', 'hyper-voice', 'fake-tears', 'cosmic-power', 'sky-uppercut', 'bounce', 'covet', 'shock-wave', 'water-pulse', 'healing-wish', 'natural-gift', 'fling', 'copycat', 'last-resort', 'drain-punch', 'switcheroo', 'captivate', 'grass-knot', 'charge-beam', 'double-hit', 'entrainment', 'after-you', 'round', 'circle-throw', 'retaliate', 'work-up', 'confide', 'baby-doll-eyes', 'power-up-punch']",4.0,lc,False,"['klutz', 'limber', 'run-away']","['healing-wish', 'return', 'drain-punch', 'jump-kick', 'fire-punch', 'thunder-wave', 'switcheroo', 'quick-attack']",['limber'],"['eviolite', 'choice-band']",['jolly'],350.0,False,lc,"['normal', 'fighting', 'fighting', 'fire', 'normal']",False,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,True,True,12,['normal'],False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,83,15,32,36,0,5,3,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
423,428.0,lopunny,105.0,96.0,54.0,84.0,76.0,65.0,normal,,"['pound', 'fire-punch', 'ice-punch', 'thunder-punch', 'cut', 'jump-kick', 'headbutt', 'ice-beam', 'blizzard', 'hyper-beam', 'low-kick', 'strength', 'solar-beam', 'thunderbolt', 'thunder-wave', 'thunder', 'dig', 'toxic', 'agility', 'quick-attack', 'double-team', 'defense-curl', 'swift', 'high-jump-kick', 'dizzy-punch', 'splash', 'rest', 'substitute', 'snore', 'protect', 'mud-slap', 'foresight', 'endure', 'charm', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'heal-bell', 'return', 'frustration', 'baton-pass', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'mirror-coat', 'shadow-ball', 'rock-smash', 'uproar', 'facade', 'focus-punch', 'helping-hand', 'magic-coat', 'endeavor', 'secret-power', 'hyper-voice', 'bounce', 'covet', 'shock-wave', 'water-pulse', 'healing-wish', 'natural-gift', 'fling', 'last-resort', 'drain-punch', 'focus-blast', 'giga-impact', 'captivate', 'grass-knot', 'charge-beam', 'low-sweep', 'entrainment', 'after-you', 'round', 'retaliate', 'work-up', 'rototiller', 'confide', 'baby-doll-eyes', 'power-up-punch', 'brutal-swing']",4.0,limbo,True,"['cute-charm', 'klutz', 'limber']","['return', 'high-jump-kick', 'fake-out', 'ice-punch', 'quick-attack']",['limber'],['lopunnite'],['jolly'],480.0,False,limbo,"['normal', 'fighting', 'normal', 'ice', 'normal']",True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False,True,True,14,['normal'],False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,82,20,33,29,0,5,0,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
